weather_iteration,hydro_iteration,stage_id,timepoint,cap_factor
1,1,1,502,0.0
1,1,1,503,0.0
1,1,1,504,0.0
1,1,1,505,0.0
1,1,1,506,0.0
1,1,1,507,0.0
1,1,1,508,0.0
1,1,1,509,0.0
1,1,1,510,0.0
1,1,1,511,0.0
1,1,1,512,0.01964
1,1,1,513,0.04909
1,1,1,514,0.12273
1,1,1,515,0.081
1,1,1,516,0.12273
1,1,1,517,0.105545
1,1,1,518,0.085915
1,1,1,519,0.056455
1,1,1,520,0.029455
1,1,1,521,0.00982
1,1,1,522,0.0
1,1,1,523,0.0
1,1,1,524,0.0
1,1,1,525,0.0
1,1,1,526,0.0
1,1,1,527,0.0
1,1,1,528,0.0
1,1,1,529,0.0
1,1,1,530,0.0
1,1,1,531,0.0
1,1,1,532,0.0
1,1,1,533,0.0
1,1,1,534,0.0
1,1,1,535,0.002455
1,1,1,536,0.019635
1,1,1,537,0.125185
1,1,1,538,0.25037
1,1,1,539,0.289645
1,1,1,540,0.37064
1,1,1,541,0.27982
1,1,1,542,0.33137
1,1,1,543,0.25773
1,1,1,544,0.132545
1,1,1,545,0.027
1,1,1,546,0.0
1,1,1,547,0.0
1,1,1,548,0.0
1,1,1,549,0.0
1,1,1,550,0.0
1,1,1,551,0.0
1,1,1,552,0.0
1,1,1,553,0.0
1,1,1,554,0.0
1,1,1,555,0.0
1,1,1,556,0.0
1,1,1,557,0.0
1,1,1,558,0.0
1,1,1,559,0.0
1,1,1,560,0.03191
1,1,1,561,0.115365
1,1,1,562,0.193915
1,1,1,563,0.255275
1,1,1,564,0.319095
1,1,1,565,0.321555
1,1,1,566,0.34855
1,1,1,567,0.23073
1,1,1,568,0.162
1,1,1,569,0.04173
1,1,1,570,0.0
1,1,1,571,0.0
1,1,1,572,0.0
1,1,1,573,0.0
1,1,1,574,0.0
1,1,1,575,0.0
1,1,1,576,0.0
1,1,1,577,0.0
1,1,1,578,0.0
1,1,1,579,0.0
1,1,1,580,0.0
1,1,1,581,0.0
1,1,1,582,0.0
1,1,1,583,0.01473
1,1,1,584,0.162005
1,1,1,585,0.409915
1,1,1,586,0.6161
1,1,1,587,0.704465
1,1,1,588,0.79283
1,1,1,589,0.802655
1,1,1,590,0.751105
1,1,1,591,0.62101
1,1,1,592,0.40255
1,1,1,593,0.139915
1,1,1,594,0.0
1,1,1,595,0.0
1,1,1,596,0.0
1,1,1,597,0.0
1,1,1,598,0.0
1,1,1,599,0.0
1,1,1,600,0.0
1,1,1,601,0.0
1,1,1,602,0.0
1,1,1,603,0.0
1,1,1,604,0.0
1,1,1,605,0.0
1,1,1,606,0.0
1,1,1,607,0.01473
1,1,1,608,0.20864
1,1,1,609,0.47619
1,1,1,610,0.65047
1,1,1,611,0.756015
1,1,1,612,0.79038
1,1,1,613,0.778105
1,1,1,614,0.726555
1,1,1,615,0.60383
1,1,1,616,0.397645
1,1,1,617,0.147275
1,1,1,618,0.0
1,1,1,619,0.0
1,1,1,620,0.0
1,1,1,621,0.0
1,1,1,622,0.0
1,1,1,623,0.0
1,1,1,624,0.0
1,1,1,625,0.0
1,1,1,626,0.0
1,1,1,627,0.0
1,1,1,628,0.0
1,1,1,629,0.0
1,1,1,630,0.0
1,1,1,631,0.007365
1,1,1,632,0.103095
1,1,1,633,0.30437
1,1,1,634,0.473735
1,1,1,635,0.596465
1,1,1,636,0.67501
1,1,1,637,0.660285
1,1,1,638,0.57192
1,1,1,639,0.30437
1,1,1,640,0.157095
1,1,1,641,0.01473
1,1,1,642,0.0
1,1,1,643,0.0
1,1,1,644,0.0
1,1,1,645,0.0
1,1,1,646,0.0
1,1,1,647,0.0
1,1,1,648,0.0
1,1,1,649,0.0
1,1,1,650,0.0
1,1,1,651,0.0
1,1,1,652,0.0
1,1,1,653,0.0
1,1,1,654,0.0
1,1,1,655,0.012275
1,1,1,656,0.09082
1,1,1,657,0.25528
1,1,1,658,0.51792
1,1,1,659,0.640645
1,1,1,660,0.8002
1,1,1,661,0.795285
1,1,1,662,0.760925
1,1,1,663,0.638195
1,1,1,664,0.42219
1,1,1,665,0.15464
1,1,1,666,0.0
1,1,1,667,0.0
1,1,1,668,0.0
1,1,1,669,0.0
1,1,1,670,0.0
1,1,1,671,0.0
1,1,1,672,0.0
1,1,1,673,0.0
1,1,1,674,0.0
1,1,1,675,0.0
1,1,1,676,0.0
1,1,1,677,0.0
1,1,1,678,0.0
1,1,1,679,0.019635
1,1,1,680,0.22337
1,1,1,681,0.4811
1,1,1,682,0.660285
1,1,1,683,0.78547
1,1,1,684,0.83947
1,1,1,685,0.822285
1,1,1,686,0.746195
1,1,1,687,0.623465
1,1,1,688,0.40746
1,1,1,689,0.15709
1,1,1,690,0.0
1,1,1,691,0.0
1,1,1,692,0.0
1,1,1,693,0.0
1,1,1,694,0.0
1,1,1,695,0.0
1,1,1,696,0.0
1,1,1,697,0.0
1,1,1,698,0.0
1,1,1,699,0.0
1,1,1,700,0.0
1,1,1,701,0.0
1,1,1,702,0.0
1,1,1,703,0.002455
1,1,1,704,0.068725
1,1,1,705,0.29701
1,1,1,706,0.45164
1,1,1,707,0.64065
1,1,1,708,0.71674
1,1,1,709,0.687285
1,1,1,710,0.606285
1,1,1,711,0.522825
1,1,1,712,0.29946
1,1,1,713,0.13746
1,1,1,714,0.0
1,1,1,715,0.0
1,1,1,716,0.0
1,1,1,717,0.0
1,1,1,718,0.0
1,1,1,719,0.0
1,1,1,720,0.0
1,1,1,721,0.0
1,1,1,722,0.0
1,1,1,723,0.0
1,1,1,724,0.0
1,1,1,725,0.0
1,1,1,726,0.0
1,1,1,727,0.019635
1,1,1,728,0.21846
1,1,1,729,0.493375
1,1,1,730,0.67501
1,1,1,731,0.751105
1,1,1,732,0.792835
1,1,1,733,0.724105
1,1,1,734,0.5891
1,1,1,735,0.44183
1,1,1,736,0.3461
1,1,1,737,0.12764
1,1,1,738,0.0
1,1,1,739,0.0
1,1,1,740,0.0
1,1,1,741,0.0
1,1,1,742,0.0
1,1,1,743,0.0
1,1,1,744,0.0
1,1,1,745,0.0
1,1,1,746,0.0
1,1,1,747,0.0
1,1,1,748,0.0
1,1,1,749,0.0
1,1,1,750,0.0
1,1,1,751,0.0
1,1,1,752,0.01473
1,1,1,753,0.024545
1,1,1,754,0.05891
1,1,1,755,0.105545
1,1,1,756,0.10309
1,1,1,757,0.11291
1,1,1,758,0.08837
1,1,1,759,0.05891
1,1,1,760,0.024545
1,1,1,761,0.00491
1,1,1,762,0.0
1,1,1,763,0.0
1,1,1,764,0.0
1,1,1,765,0.0
1,1,1,766,0.0
1,1,1,767,0.0
1,1,1,768,0.0
1,1,1,769,0.0
1,1,1,770,0.0
1,1,1,771,0.0
1,1,1,772,0.0
1,1,1,773,0.0
1,1,1,774,0.0
1,1,1,775,0.01473
1,1,1,776,0.125185
1,1,1,777,0.23319
1,1,1,778,0.15218
1,1,1,779,0.139915
1,1,1,780,0.142365
1,1,1,781,0.147275
1,1,1,782,0.14482
1,1,1,783,0.157095
1,1,1,784,0.054
1,1,1,785,0.04173
1,1,1,786,0.0
1,1,1,787,0.0
1,1,1,788,0.0
1,1,1,789,0.0
1,1,1,790,0.0
1,1,1,791,0.0
1,1,1,792,0.0
1,1,1,793,0.0
1,1,1,794,0.0
1,1,1,795,0.0
1,1,1,796,0.0
1,1,1,797,0.0
1,1,1,798,0.0
1,1,1,799,0.01964
1,1,1,800,0.152185
1,1,1,801,0.40255
1,1,1,802,0.537555
1,1,1,803,0.628375
1,1,1,804,0.670105
1,1,1,805,0.70692
1,1,1,806,0.618555
1,1,1,807,0.439375
1,1,1,808,0.265095
1,1,1,809,0.093275
1,1,1,810,0.0
1,1,1,811,0.0
1,1,1,812,0.0
1,1,1,813,0.0
1,1,1,814,0.0
1,1,1,815,0.0
1,1,1,816,0.0
1,1,1,817,0.0
1,1,1,818,0.0
1,1,1,819,0.0
1,1,1,820,0.0
1,1,1,821,0.0
1,1,1,822,0.0
1,1,1,823,0.007365
1,1,1,824,0.081
1,1,1,825,0.31419
1,1,1,826,0.47619
1,1,1,827,0.574375
1,1,1,828,0.6431
1,1,1,829,0.60383
1,1,1,830,0.52774
1,1,1,831,0.378005
1,1,1,832,0.26019
1,1,1,833,0.09573
1,1,1,834,0.0
1,1,1,835,0.0
1,1,1,836,0.0
1,1,1,837,0.0
1,1,1,838,0.0
1,1,1,839,0.0
1,1,1,840,0.0
1,1,1,841,0.0
1,1,1,842,0.0
1,1,1,843,0.0
1,1,1,844,0.0
1,1,1,845,0.0
1,1,1,846,0.0
1,1,1,847,0.012275
1,1,1,848,0.11291
1,1,1,849,0.4001
1,1,1,850,0.584195
1,1,1,851,0.70692
1,1,1,852,0.746195
1,1,1,853,0.77565
1,1,1,854,0.719195
1,1,1,855,0.61119
1,1,1,856,0.41237
1,1,1,857,0.17182
1,1,1,858,0.007365
1,1,1,859,0.0
1,1,1,860,0.0
1,1,1,861,0.0
1,1,1,862,0.0
1,1,1,863,0.0
1,1,1,864,0.0
1,1,1,865,0.0
1,1,1,866,0.0
1,1,1,867,0.0
1,1,1,868,0.0
1,1,1,869,0.0
1,1,1,870,0.0
1,1,1,871,0.019635
1,1,1,872,0.18655
1,1,1,873,0.338735
1,1,1,874,0.446735
1,1,1,875,0.638195
1,1,1,876,0.77565
1,1,1,877,0.787925
1,1,1,878,0.73883
1,1,1,879,0.61119
1,1,1,880,0.405005
1,1,1,881,0.162
1,1,1,882,0.007365
1,1,1,883,0.0
1,1,1,884,0.0
1,1,1,885,0.0
1,1,1,886,0.0
1,1,1,887,0.0
1,1,1,888,0.0
1,1,1,889,0.0
1,1,1,890,0.0
1,1,1,891,0.0
1,1,1,892,0.0
1,1,1,893,0.0
1,1,1,894,0.0
1,1,1,895,0.01718
1,1,1,896,0.191455
1,1,1,897,0.434465
1,1,1,898,0.628375
1,1,1,899,0.74374
1,1,1,900,0.787925
1,1,1,901,0.79038
1,1,1,902,0.73392
1,1,1,903,0.60628
1,1,1,904,0.40255
1,1,1,905,0.17673
1,1,1,906,0.007365
1,1,1,907,0.0
1,1,1,908,0.0
1,1,1,909,0.0
1,1,1,910,0.0
1,1,1,911,0.0
1,1,1,912,0.0
1,1,1,913,0.0
1,1,1,914,0.0
1,1,1,915,0.0
1,1,1,916,0.0
1,1,1,917,0.0
1,1,1,918,0.0
1,1,1,919,0.00491
1,1,1,920,0.088365
1,1,1,921,0.20864
1,1,1,922,0.365735
1,1,1,923,0.44919
1,1,1,924,0.463915
1,1,1,925,0.5081
1,1,1,926,0.542465
1,1,1,927,0.54001
1,1,1,928,0.360825
1,1,1,929,0.17182
1,1,1,930,0.007365
1,1,1,931,0.0
1,1,1,932,0.0
1,1,1,933,0.0
1,1,1,934,0.0
1,1,1,935,0.0
1,1,1,936,0.0
1,1,1,937,0.0
1,1,1,938,0.0
1,1,1,939,0.0
1,1,1,940,0.0
1,1,1,941,0.0
1,1,1,942,0.0
1,1,1,943,0.00491
1,1,1,944,0.054005
1,1,1,945,0.103095
1,1,1,946,0.179185
1,1,1,947,0.22582
1,1,1,948,0.174275
1,1,1,949,0.115365
1,1,1,950,0.11291
1,1,1,951,0.137455
1,1,1,952,0.061365
1,1,1,953,0.017185
1,1,1,954,0.00491
1,1,1,955,0.0
1,1,1,956,0.0
1,1,1,957,0.0
1,1,1,958,0.0
1,1,1,959,0.0
1,1,1,960,0.0
1,1,1,961,0.0
1,1,1,962,0.0
1,1,1,963,0.0
1,1,1,964,0.0
1,1,1,965,0.0
1,1,1,966,0.0
1,1,1,967,0.02209
1,1,1,968,0.18655
1,1,1,969,0.397645
1,1,1,970,0.65783
1,1,1,971,0.78056
1,1,1,972,0.81247
1,1,1,973,0.78056
1,1,1,974,0.74865
1,1,1,975,0.65047
1,1,1,976,0.446735
1,1,1,977,0.193915
1,1,1,978,0.00982
1,1,1,979,0.0
1,1,1,980,0.0
1,1,1,981,0.0
1,1,1,982,0.0
1,1,1,983,0.0
1,1,1,984,0.0
1,1,1,985,0.0
1,1,1,986,0.0
1,1,1,987,0.0
1,1,1,988,0.0
1,1,1,989,0.0
1,1,1,990,0.0
1,1,1,991,0.024545
1,1,1,992,0.22828
1,1,1,993,0.48601
1,1,1,994,0.643105
1,1,1,995,0.751105
1,1,1,996,0.783015
1,1,1,997,0.763375
1,1,1,998,0.714285
1,1,1,999,0.58665
1,1,1,1000,0.41237
1,1,1,1001,0.17182
1,1,1,1002,0.00982
1,1,1,1003,0.0
1,1,1,1004,0.0
1,1,1,1005,0.0
1,1,1,1006,0.0
1,1,1,1007,0.0
1,1,1,1008,0.0
1,1,1,1009,0.0
1,1,1,1010,0.0
1,1,1,1011,0.0
1,1,1,1012,0.0
1,1,1,1013,0.0
1,1,1,1014,0.0
1,1,1,1015,0.01473
1,1,1,1016,0.08591
1,1,1,1017,0.373095
1,1,1,1018,0.584195
1,1,1,1019,0.70447
1,1,1,1020,0.74129
1,1,1,1021,0.6971
1,1,1,1022,0.68483
1,1,1,1023,0.544915
1,1,1,1024,0.321555
1,1,1,1025,0.108
1,1,1,1026,0.0
1,1,1,1027,0.0
1,1,1,1028,0.0
1,1,1,1029,0.0
1,1,1,1030,0.0
1,1,1,1031,0.0
1,1,1,1032,0.0
1,1,1,1033,0.0
1,1,1,1034,0.0
1,1,1,1035,0.0
1,1,1,1036,0.0
1,1,1,1037,0.0
1,1,1,1038,0.0
1,1,1,1039,0.0
1,1,1,1040,0.03682
1,1,1,1041,0.152185
1,1,1,1042,0.19391
1,1,1,1043,0.179185
1,1,1,1044,0.24055
1,1,1,1045,0.223365
1,1,1,1046,0.13009
1,1,1,1047,0.12273
1,1,1,1048,0.093275
1,1,1,1049,0.04664
1,1,1,1050,0.002455
1,1,1,1051,0.0
1,1,1,1052,0.0
1,1,1,1053,0.0
1,1,1,1054,0.0
1,1,1,1055,0.0
1,1,1,1056,0.0
1,1,1,1057,0.0
1,1,1,1058,0.0
1,1,1,1059,0.0
1,1,1,1060,0.0
1,1,1,1061,0.0
1,1,1,1062,0.0
1,1,1,1063,0.0
1,1,1,1064,0.054005
1,1,1,1065,0.056455
1,1,1,1066,0.108005
1,1,1,1067,0.225825
1,1,1,1068,0.38046
1,1,1,1069,0.714285
1,1,1,1070,0.76338
1,1,1,1071,0.643105
1,1,1,1072,0.463915
1,1,1,1073,0.20864
1,1,1,1074,0.00982
1,1,1,1075,0.0
1,1,1,1076,0.0
1,1,1,1077,0.0
1,1,1,1078,0.0
1,1,1,1079,0.0
1,1,1,1080,0.0
1,1,1,1081,0.0
1,1,1,1082,0.0
1,1,1,1083,0.0
1,1,1,1084,0.0
1,1,1,1085,0.0
1,1,1,1086,0.0
1,1,1,1087,0.01473
1,1,1,1088,0.098185
1,1,1,1089,0.29946
1,1,1,1090,0.57683
1,1,1,1091,0.765835
1,1,1,1092,0.8542
1,1,1,1093,0.83456
1,1,1,1094,0.746195
1,1,1,1095,0.596465
1,1,1,1096,0.385375
1,1,1,1097,0.162
1,1,1,1098,0.00982
1,1,1,1099,0.0
1,1,1,1100,0.0
1,1,1,1101,0.0
1,1,1,1102,0.0
1,1,1,1103,0.0
1,1,1,1104,0.0
1,1,1,1105,0.0
1,1,1,1106,0.0
1,1,1,1107,0.0
1,1,1,1108,0.0
1,1,1,1109,0.0
1,1,1,1110,0.0
1,1,1,1111,0.03191
